pathway	x101w10	x101w5	x102w10	x102w5	x103w10	x103w5	x104w10	x104w5	x105w10	x105w5	x106w10	x106w5	x109w10	x109w5	x110w10	x110w5	x113w10	x113w5	x115w10	x116w10	x116w5	x117w10	x117w5	x119w10	x119w5	x121w10	x121w5	x122w10	x122w5	x124w10	x124w5	x125w10	x125w5	x126w10	x126w5	x128w10	x128w5	x130w10	x130w5	x131w10	x131w5	x132w10	x132w5	x133w10	x133w5	x134w10	x134w5	x135w10	x135w5	x136w10	x136w5	x137w10	x137w5	x201w10	x201w5	x202w10	x202w5	x204w10	x204w5	x207w10	x207w5	x208w10	x208w5	x209w10	x209w5	x211w10	x211w5	x212w10	x212w5	x213w10	x213w5	x216w10	x216w5	x217w10	x217w5	x218w10	x218w5	x219w10	x219w5	x221w10	x221w5	x223w10	x223w5	x224w10	x224w5	x225w10	x225w5	x226w10	x226w5	x227w10	x227w5	x228w10	x228w5	x231w10	x231w5	x232w10	x232w5	x233w10	x233w5	x234w10	x234w5	x235w10	x235w5	x236w10	x236w5	x237w10	x237w5	x238w10	x238w5	x239w10	x239w5	x241w10	x243w10	x243w5	x245w10	x245w5	x246w10	x246w5	x247w10	x247w5	x248w10	x248w5	x250w10	x250w5	x251w10	x251w5	x252w10	x252w5	x302w10	x302w5	x303w10	x303w5	x304w10	x304w5	x305w10	x305w5	x306w10	x306w5	x308w10	x308w5	x310w10	x310w5	x311w5	x312w10	x312w5	x314w10	x314w5	x315w10	x315w5	x401w10	x401w5	x402w10	x402w5	x405w10	x405w5	x407w10	x407w5	x408w10	x408w5	x409w10	x409w5	x412w10	x412w5	x413w10	x413w5	x419w10	x419w5	x420w10	x420w5	x421w10	x421w5	x422w10	x423w10	x423w5	x435w10	x435w5	x436w10	x436w5	x438w10	x438w5	x439w10	x439w5	x501w10	x501w5	x503w10	x503w5	x506w10	x506w5	x104dam	x105dam	x106dam	x107dam	x110dam	x111dam	x113dam	x114dam	x115dam	x115w5repeat	x116dam	x117dam	x118dam	x119dam	x120dam	x121dam	x122dam	x123dam	x124dam	x125dam	x126dam	x127dam	x128dam	x129dam	x130dam	x131dam	x133dam	x135dam	x136dam	x241w5repeat	x311w10pos	x422w5repeat	x507w10	x507w5	x508w10	x508w5
1CMET2-PWY	79720.14221009931	72640.61146363494	38298.19487732012	55950.273984536674	34771.620152858704	33107.733128360356	54211.57168694796	45938.07199184371	46837.18147086126	49070.54797391594	76837.80344081104	35414.01944778655	60122.06133526728	31404.95262469708	136345.3077602267	39798.432421473284	80630.83519722751	33982.36588122931	7372.44823647151	33605.96809625178	18349.212150113668	11502.727674468897	11059.996123320008	43903.26522942356	10534.735836578953	16035.535987469422	11783.818758776306	15047.621630448302	9608.525849225985	21852.945185994253	3085.029194011952	22834.01226637796	36158.16299873575	13684.467874341224	39511.91857927967	20797.538060278883	39489.09524285349	25111.040829298723	34740.553240142384	21028.56398946361	27524.04776330764	23956.179164846308	29714.739475908045	18928.600713813386	36944.00454278976	34906.83860798783	40100.72688364382	46028.00775780453	42635.11666033885	37286.18879940402	28014.868562420623	65923.99846911004	17103.04800705584	1872.9731112526586	14139.86427176206	35530.893997101906	10140.096238525084	12636.14791578076	22594.28411079331	16153.810646895685	10435.282655836381	34823.456374688314	19666.002937798305	7688.148046158078	43702.09138059336	36981.22296748096	35497.15225831179	30968.625375414507	27750.473549833343	9948.926157445163	29621.193492059592	15052.564034629833	23467.80005000827	32831.593693675204	30085.036022188677	16298.3016319904	31432.813799362903	34683.581742860995	30213.35162112777	10290.833593797972	48052.29501622737	13053.575029427036	26763.037229070127	60183.644165618025	22144.786795174005	66264.26477331933	44774.87429993393	10821.052728024995	65903.09587852197	45859.767602133645	34483.827446648625	25296.74410486132	21107.705441041893	15909.063272521822	25534.845521265317	41661.16567755465	21115.445364525633	33336.57875863994	27667.750504477834	43444.274455624116	22523.447170489966	6369.641959849959	20794.613618128285	18780.622388128184	15776.950910645111	8267.573782169484	35439.071793100695	41444.68995692793	28078.72964377209	58812.07676533056	21444.316788142918	70199.20467201083	24326.21206995851	14684.773856732834	6946.508632759713	22765.136030066864	27721.885560306353	16971.626839369055	27312.734614438083	16747.32861774481	61607.604673341164	20132.11830253062	18410.76201272331	13033.172909813604	58164.906971347424	13122.795159953592	40795.33136861639	28976.101379185508	51674.44279778649	46640.903479121705	51197.16842128795	38355.5764130597	41855.69559212697	19949.537307870447	23899.40587713139	17680.825098792935	29242.266572464436	26968.39973405963	21315.00593041798	35791.31190267252	11818.02661814646	27370.563963221022	26515.76021612457	6910.97482719238	14148.344867425847	4982.062709885957	23183.648977546538	6640.360502850104	23207.430370417143	19015.867897970227	32003.95935037248	18013.51988033895	38853.31787166074	28099.99017829069	30761.128351621548	28755.865079357958	20597.71642018685	24559.395480804018	27861.795590113285	100325.26996732588	21891.50122146746	79492.6163198339	42392.66027691238	31628.183420724148	30427.554793284427	21975.661962821152	30749.901360335993	40606.42929006439	115044.09882037436	24489.573771570613	28986.886251909335	20122.78518702558	144071.7575992731	33663.396608847754	49997.73923331647	48067.90998760295	57995.157559690284	36064.344099480455	87247.41467751731	26588.763419987896	28979.54711671055	19229.88862818767	76305.68233148662	34993.42675418985	88787.7630350385	28543.909746154044	84814.72762944139	25805.568365896426	12216.061744504697	18662.257222744855	10334.857403599854	14835.680038729412	20247.839841669535	15609.60974368998	14213.959698588631	23362.194152923355	17978.234608328035	10944.090231432374	36689.23421608801	16588.379880620025	18048.917448368582	11670.574161300865	14577.941844655035	16594.44403735099	17479.833062525755	15331.446445394859	16383.316926481479	22855.89503021717	19059.230801241163	9754.483441584702	12708.210494368179	18077.497430221923	17941.379138008982	15313.816138383012	23131.17997823919	11995.572613768822	13681.443678022555	10251.926665277753	17587.672380429052	15348.282869300005	13192.336337556919	13836.47128722939	10614.751164312895	13651.431054153434
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9075430289723454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.731377117739873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.166809761206873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALL-CHORISMATE-PWY	2057.5797275938608	3952.9368660885243	315.97715147876755	647.2209420682273	0.0	310.81673633230196	603.4767153455175	1399.5082950506903	249.89276993673155	3168.31398252967	354.5287865082179	476.8243603072889	0.0	0.0	982.1655493425458	595.3013181790593	3657.761899236496	1689.1695910154046	356.43145325685794	0.0	698.9283862310899	0.0	0.0	348.39365282222565	0.0	0.0	0.0	149.39286880354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1181.3515312455029	254.60283702879408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	214.44277600942348	0.0	0.0	534.063336260367	19.79486641795673	0.0	0.0	0.0	0.0	0.0	257.634235177249	0.0	0.0	128.62262623592855	0.0	0.0	0.0	129.6032867433649	106.34304337333896	0.0	0.0	0.0	0.0	167.27158982013808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	127.5385106665477	0.0	68.1630760718625	0.0	0.0	0.0	255.13988678020596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	334.1904938721879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	982.9065172285683	165.65820213521343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	297.9504105288644	0.0	194.0493006952371	0.0	89.94076046604867	0.0	0.0	0.0	0.0	0.0	408.61850766072575	1590.4121806399655	0.0	0.0	0.0	0.0	0.0	0.0	620.0995383229885	633.7826772603621	0.0	0.0	42.43348928920935	0.0	0.0	0.0	0.0	0.0	192.14984782721532	0.0	0.0	0.0	0.0	0.0	422.4196030247574	103.59836224542393	328.7344220518449	1596.7027745440107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ANAEROFRUCAT-PWY	100907.66872518031	77017.7084757627	37064.88451172226	60727.485381354076	38094.46229531923	32033.560731779984	60831.24052656265	48064.390723224125	52956.85601828517	46713.86605707112	90778.97289108542	33775.69724093362	72786.40684431042	38213.52047759214	159064.07344404727	43481.50591785783	84544.85332378157	43468.42747779448	7700.870353600971	32326.404156371453	20459.111864381655	12185.615866034039	11888.931198558861	39412.63597936966	10253.02962392225	12792.364527971198	10803.709910249321	14778.84470575935	10615.026848658013	15797.152359997224	3523.2291310961414	25503.749635869597	41424.816406754915	14015.401488719182	46668.525043834445	25083.83738347701	48399.27758461549	26604.9087409873	42879.34024915263	22258.359499530376	33093.66742516825	25429.781909987618	26374.440530398948	19089.979092433925	29892.036754944882	30079.519923258304	29950.31237832486	49391.769990244014	40784.55160054104	42819.06333586791	34532.54760781039	67578.79758961314	14360.516069660105	1472.5492119584155	16806.6968392528	38229.48404001824	12895.818580865474	14651.68737780678	25305.412550535715	16047.2628896525	13632.552650182784	40273.379515651744	22129.244090476954	9060.714364529738	47606.19388955566	42265.83587069933	36341.50172241882	36383.4884081349	32397.669859909434	11541.659653436878	36813.91242288111	16023.891200057877	21667.820335306904	35788.0701764164	32137.495729033286	18952.86214032649	28524.122983097073	29201.36803739269	31999.015836077793	9993.824748021185	54254.40187845938	15390.794866702601	24679.004328532257	63194.54683363541	24204.966032159624	72707.41201993749	44522.42313443055	12392.528242029912	71533.76225596372	52894.29137438681	41932.708272551645	30632.204197972293	21640.89161434596	18225.191128949315	25071.191619885718	42852.95052799762	21963.34092726689	36070.81130360149	31305.751444593665	54425.69109231398	26962.775915196766	7497.783649774108	25316.816689319392	19821.506208630184	18011.334011537627	9246.207619826635	35868.260277684196	45969.049039805526	28561.889367534848	72100.65745579639	25567.113648290517	85118.4268373951	30635.33110979264	14602.402366860357	8953.317155131117	18995.81726051819	31718.586364298997	15610.229140679596	30032.06999980505	20446.037231968374	39703.97405874763	19514.77661613208	16990.78709877454	12985.212687961995	53419.9898157558	13200.163896991166	36488.13235899884	28967.76419821673	61806.82070700738	53668.79338235374	44311.10907240072	47102.40047896414	38587.704551077244	25272.306636985268	31986.773586084502	20086.804498847814	24346.614073551184	24304.696594633977	22703.77735263868	49269.02452230696	12031.1352656295	34128.33177492126	27812.095258571	7834.877315791982	15842.066544501082	5648.172943661866	23449.30343789275	7692.3833737556315	23515.043715912547	17295.17568455242	36286.827211029085	15394.83415771645	37695.4750605408	22520.534969231863	27067.004065736557	25507.433589774486	20725.4853577546	24666.73629416067	33187.4930552494	110605.18296406721	24576.51908913769	83259.17006838832	45624.24708818029	27657.171803809386	32144.190919889737	22967.746669297463	36941.56444257873	47135.68310867752	96437.86354176339	22624.62175344821	37899.21328649319	17130.562797285915	109171.28161348548	29146.619056017644	44871.46250536637	39479.988656853246	63208.62078068788	31654.09620585638	68060.8320014398	25595.238995224994	20599.4098808606	20577.18434842003	58970.72475659726	38804.63268272402	57349.04915704094	29733.26503161533	58753.53695231418	28590.07272093921	14131.786343875918	21549.681217295332	12885.19871363949	20177.314576766916	18906.52314526979	19910.69988566184	16545.401554438024	19864.02512735966	21361.58275250778	12294.07036186226	35226.42475397241	19352.25396424879	15623.456139582488	14168.068425753121	9627.973123381431	18884.347787474082	19683.219940718922	16343.606532732958	16583.904541729207	14577.98429279228	15982.236019251499	7916.764577608936	13516.965555540099	20373.098106198046	17276.354898757687	15656.19823498255	21051.136420344592	14494.465963688912	12334.246692692683	11873.498939670404	18111.395255884203	17588.66678501697	14814.376656670831	15423.598994551345	8182.540795858657	14017.040052495826
ANAGLYCOLYSIS-PWY	108156.52636139358	91152.16526289174	47670.09904716047	69295.20432597393	45142.167925647154	44806.26365023195	74073.56208770002	60701.16333539191	67683.24614003018	60131.78446568304	113728.85754112563	47445.44766125086	85931.8786484154	43197.739036257626	192998.7029084765	54856.60298254847	101601.55478841993	49498.62903736977	9255.779533435621	41765.81634645699	24640.659058718335	14654.47347172486	15398.301819024176	56159.559570630816	13706.606403804426	19923.114260702347	14621.087217274142	18968.72475102468	12026.597547216472	26276.11554796907	3998.0397156916624	29672.440127070484	49242.27829422743	17309.968051035245	52680.785725720234	28114.618233836827	53398.49208730507	33353.559122760416	46167.2851305089	27346.048098966254	36862.22291177768	32081.979802639024	37679.88339163685	25124.6483444932	47378.88166940191	44332.82988795086	51057.0630911823	60266.01160707801	54925.6081726992	51467.568281361935	38163.247453139425	87592.71024911938	21546.510264986027	2282.106100424121	19532.5222735085	46168.731036491714	15316.739879782586	17105.170225064932	28525.30752458721	20053.61214492861	16301.358243542561	49120.60543828856	26610.506632493274	10761.768642516485	58051.97661577783	49221.27527353561	45052.91639403059	41663.28787796508	39229.32813202124	13907.08064401867	42448.67979354082	20123.936622599627	30734.34780149204	44297.441312319126	39435.33047313736	22153.5245650406	41421.485091956085	45098.38115037705	37724.431248743414	13381.727152050205	62553.58633176402	18177.406478778106	33875.20365364205	79506.54701592324	29203.903550028674	85745.49466588961	56804.88552896857	15151.226614412059	85635.10699252367	61619.56576121738	47686.182956931036	33418.7313394877	27388.468867146483	19765.857875985075	31924.015580937426	51877.25283457798	28767.6216516842	41914.43902714855	37585.80161441674	59183.97212612431	30507.96833281313	8202.442186295384	28466.158510370366	23362.656971667046	21017.917413430365	10502.496398106974	46192.56271449049	52308.76732745511	35615.92346029038	83107.94538735384	28734.84164061599	92165.54271673445	33700.157455246845	19302.32416251668	9425.016633504254	30158.87396973425	35790.411672828835	22324.48313418148	35614.57382887372	23099.199157287123	73080.14455837112	25540.526983805055	23711.452552679035	16640.20784838056	75084.08863864734	16506.08122561623	51596.506693775766	36863.637743061634	71371.19740186803	64532.86330149905	67073.25588931586	53335.2199373011	54538.7380620821	27735.280700938027	38346.36183574066	24531.94030422372	36599.81328490968	35838.423743453786	27636.451943014843	52548.66307448344	15550.43606892341	38303.496361075035	32501.959871537812	9402.280292505387	19769.90792023432	6671.580479387964	33224.34972914441	8874.354053246276	33467.99784389083	24945.782343117222	43383.168382964104	22706.644043097785	51005.67707561411	35576.03797086994	43806.91770568111	37823.882361458316	29217.78775108396	31754.16453949757	42459.49429467377	130169.71652837253	29279.33013220702	102161.39954121139	57120.57495606808	40048.374223572995	41229.07247514311	28914.529429792372	44734.75444246329	54015.72879958287	152074.06093790967	31720.927748247723	42612.09984083299	24593.815625281342	172245.15880273783	44939.07991508158	62114.09144015818	63137.41822426892	78326.25178943107	45498.54568242375	105321.90012771056	33455.54785534377	35353.520744826215	25159.53912950922	90978.54126513019	46309.72116973883	104546.1441723889	37561.31921106149	105478.58989601042	34392.12748224502	17343.512893569154	25217.396897573326	14680.096547629126	20913.537529338537	26498.358659400037	21680.61840921656	18794.192530507422	27454.217361567546	25685.114421468756	13855.608583710447	46963.64464199782	24125.86493128649	21235.876940543392	16159.465364777481	18607.00047780465	21649.44788520881	23821.443786691547	20974.29679389901	20352.16894724052	29407.477957335974	23588.662276571133	12718.62766910227	16041.084609874182	24193.73601587092	22981.21678971254	21267.943147153255	30796.303046899124	17660.09568507765	16784.62983703603	14170.592062888596	22660.202204854882	19955.509979483326	17471.39399001684	18485.20150625961	13363.580373856328	18108.47652157407
ARG+POLYAMINE-SYN	25127.269449511714	7909.275725240018	6242.2165772622875	4339.002943664432	4555.833908330585	795.1017068816376	8845.349856235935	2445.8768340535016	6832.669234749133	3945.905471886072	8590.349469908318	1886.776221874219	7910.480932438905	11860.396706010413	13061.653225964616	9196.044484667142	14838.998772808314	8505.288273943092	1346.7837875620633	3847.869120806786	2723.527529975976	2258.8599234098615	950.949876860733	8310.151438119425	1347.8917312994681	1857.3930206962268	1138.3173552209234	1095.003829465594	841.9356052008444	1466.2241391330258	424.9092781397357	1349.3154443758197	5637.785476448285	579.6777631241175	4287.917184448711	7189.148397168991	13299.357383927187	5141.469919273422	12293.623336704311	6210.412624602471	10445.899418880863	3911.9855429136305	3389.7531116609703	4482.828233593672	6930.010614857544	1955.7727213484038	1594.2352425557758	11133.298134775338	4038.0041307733613	9237.457643838234	10724.192551915075	13555.665650892688	1711.530426517759	135.9415669345153	2310.2495720188026	7163.794024977705	1351.7877923589626	2698.6814007988623	3450.2820890786966	970.7521480363135	2486.992680618216	6895.6036705600545	2742.3973181935053	1474.7045373985025	3720.2158458446797	9280.126616608812	9124.711816075393	9293.564690064615	9441.829414422507	1911.1407549126004	11613.130758873156	3346.3239981594593	4537.292031313749	8187.643892076174	7036.43638805328	2996.579892716199	2495.1090769819757	1211.376697038063	6742.349468715295	675.2647859125755	14487.979641082837	676.7100446881993	1531.0725977734783	2579.6246331751454	2823.8643830601063	3673.1928105579864	2615.087669158418	610.4246414827905	6955.034840720013	2623.8487265192707	2452.2545796288987	2184.496556631292	2047.458064996853	2085.6924571372424	4349.15195836655	1616.3406161353485	2305.909245511699	2640.205762993347	3730.138086342713	5027.993232055552	3739.059499531535	676.7454473488169	2855.7591575048045	1366.4524024073062	2736.721787352664	360.86895403979685	4135.116747871229	2340.7130513017573	3561.916430985903	6305.773434162731	1346.8497074683705	5328.539557442388	2471.9648472049716	1136.2798889380656	2489.2021971674376	949.1153682450683	6172.357674064546	1620.1284730826167	4922.938874843113	1036.7747039984492	1393.8087148301302	3344.9816910274258	1776.205978665575	2498.2413423842045	2897.289255479548	2667.279476365619	2590.695987838381	5995.044044446989	14801.935641838523	12767.028219887236	2502.4497401552658	13510.502431468207	1923.3564758052917	7647.912939934979	6720.26413172001	4552.723388181998	1488.0178806844638	4504.684198682816	2968.587089769023	13107.957231588154	2036.924991221088	9699.824444390157	1806.435863151016	648.7291072168787	876.2752520397306	538.2293318978982	3537.262240866077	537.8432794622355	1636.9049403495374	859.2989397626161	7158.646351785738	492.50462456473844	6086.832756435525	2712.4838340671586	3381.8022761802017	1370.1482941947495	3236.6957899413305	4052.3638826660494	6994.529791628169	24409.032750519866	4824.682784069031	14968.404911951062	4008.4732679493145	2235.6120650603298	3995.3921421982136	5181.884313313387	9232.653078009786	9541.464791463579	7255.340519885565	2488.49316252115	12012.368717057883	345.3132676416041	2537.486865119169	3996.0507282899603	6536.39610362467	2800.947681441127	11720.167346225615	1808.4224402323673	2474.164070966123	2183.287446324785	1767.554269061417	4291.1031753378975	5115.158779171452	9742.917315763267	2395.5585269992634	3855.4107760768807	2868.003894045154	6730.026590675486	692.7033387712194	2972.817449236654	1057.7326822976138	6331.212873338615	1737.2630230334855	6120.364789043455	1002.6169105510317	1324.2860342304639	4805.226546068727	1444.8347072874649	2330.637158125365	2068.143748085355	39.45649969171541	2247.918019508711	1105.1106915091639	3829.101856035418	2209.4223069529116	3524.3337537699354	1761.5509140287663	1802.4006038354335	614.5800414931848	700.1178543840351	1536.9149436100088	585.299213446142	1596.0117030438903	1787.7337051715974	1756.1963611460226	2268.5566887010896	441.85945953104147	1385.4982537258093	1011.4185306977031	3514.3812557210395	3132.999008733013	3665.398354547288	948.7737458576133	2263.0056457785477
ARGDEG-PWY	380.3440503606691	1031.8731521487352	27.542102706994104	57.67142864148202	0.0	60.02656974716761	73.87459828420023	358.3498460671335	13.963668796753915	899.7673385007344	18.636304105932094	71.57346071677536	0.0	0.0	69.90899769881308	48.53878657247224	1104.542700666852	351.78693504278067	111.27125829545838	0.0	195.13098284444254	0.0	0.0	20.938210802608754	0.0	0.0	0.0	22.62630287742135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	290.8786604634659	13.920587565806928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.932743508004185	0.0	0.0	34.879846045109225	4.643962929998042	0.0	0.0	0.0	0.0	0.0	34.77444683292312	0.0	0.0	6.994645372542614	0.0	0.0	0.0	6.994941815385475	6.99142409062721	0.0	0.0	0.0	0.0	16.246891409380854	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.99679205701506	0.0	4.638389782126375	0.0	0.0	0.0	20.62411301371484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.80275312806148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	343.3122913591605	9.288472867357537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.26603861554658	0.0	22.899998559156224	0.0	4.660392371655908	0.0	0.0	0.0	0.0	0.0	110.92884662050211	561.3384976857733	0.0	0.0	0.0	0.0	0.0	0.0	67.55162112296252	210.8747646974852	0.0	0.0	10.695346785988564	0.0	0.0	0.0	0.0	0.0	22.526525524412264	0.0	0.0	0.0	0.0	0.0	29.47957717147375	7.753432029754298	20.75461999001469	331.4351711894699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ARGORNPROST-PWY	19785.835891659914	3120.3102938669913	5196.31689068904	1812.3178751008218	5910.7542553574385	535.4097623919415	8681.451197610144	1535.1675512975264	7395.323966910674	1255.756664886891	7296.7043144118925	848.5734631581361	8278.031970089303	9530.451979115578	12597.747624265347	14043.321995740394	10534.165383069672	4895.885699243011	980.5452776284873	1730.9423314591534	1261.4301860073438	1614.4200091198004	440.12318884742285	5243.079031867755	2718.269039904774	1296.0218435456654	1013.677969414038	383.01341706332425	914.0403344950599	878.3722226035388	419.2586745800043	819.099689588002	4324.856571471999	248.4002817418072	6641.017858988259	5512.4931367113195	8929.040981736329	6111.367189103587	8442.930229275518	4606.084800336824	7759.537699403298	4282.118132446972	6013.676393899786	4103.6801072602975	5796.153720436287	4782.080310411804	4205.841421810894	7657.459214388983	8132.961907684203	9320.245056334612	9224.541105514576	10107.152778661557	3562.597652718184	192.7156753554357	633.7211143706498	5108.956974836776	780.0994828804027	2148.3749708995856	2307.807919438047	1718.9750607194626	1873.7417765279106	6197.1137779791325	1881.1474725621624	1414.9321555307524	2082.1083284857536	6712.544396267873	6494.282761226572	5346.961782925725	9863.680317096885	3196.389623102972	10543.25307350992	2934.798974698975	6424.193798211876	6642.678964730003	5608.897304809636	2709.8224296652807	6539.00356565664	3590.9484917758564	5043.973503398131	1371.5888700897967	10864.48770930843	498.9318568678198	1246.9826088132197	1845.007960146695	3399.6651835290186	1602.7392925157396	2134.4230252760412	776.0391268222131	6267.07129507024	2171.4478363063167	3107.224501774974	1254.267805875926	3551.9281828484336	869.6219672826915	3088.222839752341	2117.5812500250204	2157.3128852574937	1627.3583639785713	2979.535758013833	4012.376259163164	6112.313110971207	531.5377962454061	4262.671987062824	762.8011467106427	2290.8916757028055	384.3008602429572	4078.109132183122	1984.935298931492	3318.4789289749992	2680.811172314173	1883.5504416137844	3029.339117808972	1689.8719382314418	4690.957828677851	2189.18434174969	3480.310089871418	4703.948061770166	4099.274429073436	4116.40036596539	1591.4594156925218	3411.870970732639	3388.524353046669	1974.6020509475077	2612.0525815727597	5477.196681994644	2768.5110468067487	3649.716814422787	6052.412779056864	9892.417151682277	18102.205499436026	8244.377187725026	15179.003655375996	6280.601524667144	8120.362298324321	4637.999089001819	6909.29122633414	3451.5168358214964	6547.89970786536	1979.9905176176012	9922.341238345874	1190.0571128589168	7225.620295124794	1894.9025152490422	427.51964341881495	1518.9894411732157	394.50160202404743	2647.365416869658	601.5459131138997	991.3966875578342	1297.953130964429	5132.862586839885	862.8211960884574	4057.506080086981	2628.806097331288	3607.9569484221142	3047.9407553644965	3609.3445773566214	2610.4556283755783	6157.215893766336	21265.143399148434	3619.7079342403977	13428.10548366334	3341.3001259488906	4558.271536632789	3126.0702964841216	4958.315814410387	13172.617329635194	7257.068290073434	22386.81259185331	2611.538507567228	12846.219949481332	1612.8174089040867	12822.095847078805	8142.95358141835	7967.912114498777	10317.987877721955	9477.177916678349	5229.0311787641995	9455.379443341952	5146.648659944872	2959.2831472197354	3468.362825212057	3303.4096016575495	7774.700041334641	2908.959404400748	7031.829801413827	9077.651454823797	5326.910953035595	703.5102219981808	1287.4885702748672	581.7717167753138	6336.233056583472	5069.617686291513	6453.102595652463	1839.8647965257205	1207.9614364589825	7208.055914386804	259.9878307768448	8038.472151752625	1675.6304464134053	159.13286838056177	1371.357159581214	3803.4474326804825	3319.3693464423745	1668.1130938278766	4549.3967485374715	1111.1545522686015	4722.908597645943	3449.5227690113484	2131.7260204229256	1739.372929257263	886.7633819803045	4492.162887791375	1197.6601209704386	5062.9153612256105	5979.219852931663	246.03259712037618	1266.2096772524985	637.8884618466822	3674.7286662551433	1570.3092712285968	2519.9355303445964	1234.1798992461665	2854.674887595016
